925096	Ncaca	Ncaca		-16.63333	35.18333	P	PPL	MW		S	19			0		50	Africa/Blantyre	2011-03-10
925097	Ncaca	Ncaca		-16.6	35.13333	P	PPL	MW		S	19			0		49	Africa/Blantyre	2011-03-10
925098	Nbuyedziko	Nbuyedziko		-13.37316	33.8075	P	PPL	MW		C	20			0		1263	Africa/Blantyre	2011-06-06
925099	Nazombe School	Nazombe School		-15.76667	35.76667	S	SCH	MW		S	30			0		742	Africa/Blantyre	2011-03-10
925100	Nazombe Court	Nazombe Court		-15.76667	35.76667	S	CTHSE	MW		S	30			0		742	Africa/Blantyre	2011-03-10
925101	Naziwale	Naziwale		-16	35.03333	H	STM	MW		S	05			0		1113	Africa/Blantyre	2011-03-10
925102	Nazilwere	Nazilwere		-16.36667	35.28333	H	STM	MW		S	05			0		186	Africa/Blantyre	2011-03-10
925103	Nayuci	Nayuci		-14.97635	35.8709	P	PPL	MW		S	28			0		638	Africa/Blantyre	2011-06-06
925104	Nayomwi	Nayomwi		-14.96667	34.8	T	HLL	MW		C	16			0		864	Africa/Blantyre	2011-03-10
925105	Nayawani Shelf	Nayawani Shelf		-15.96023	35.72975	T	PLAT	MW		S	29			0		1469	Africa/Blantyre	2011-03-10
925106	Nawoza	Nawoza		-14.28333	34.28333	P	PPL	MW		C	06			0		1539	Africa/Blantyre	2011-03-10
925107	Nawanga	Nawanga		-15.43333	35.48333	P	PPL	MW		S	23			0		674	Africa/Blantyre	2011-03-10
925108	Nawanga	Nawanga		-14.75777	35.36219	P	PPL	MW		S	28			0		512	Africa/Blantyre	2011-06-06
925109	Nawanga	Nawanga		-13.63206	34.5364	P	PPL	MW		C	22			0		472	Africa/Blantyre	2011-06-06
925110	Navikale Hill	Navikale Hill		-13.9313	33.01913	T	MT	MW		C	13			0		1230	Africa/Blantyre	2011-06-06
925111	Nauikoko	Nauikoko		-13.28333	34.28333	H	STM	MW		C	18			0		486	Africa/Blantyre	2011-03-10
925112	Nauchi	Nauchi		-13.43796	33.56929	P	PPL	MW		C	07			0		1145	Africa/Blantyre	2011-06-06
925113	Natundu Hills	Natundu Hills	Natundu Hills,Tungdu Hills	-17	35.16667	T	MTS	MW		S	19			0		255	Africa/Blantyre	2012-01-18
925114	Nathenje River	Nathenje River	Natenje River,Natenje Stream,Nathenje River	-14.00391	33.925	H	STM	MW		C	11			0		1002	Africa/Blantyre	2012-01-18
925115	Nathenje	Nathenje	Natenje,Nathenje	-14.08463	33.91076	P	PPL	MW		C	11			0		1075	Africa/Blantyre	2011-06-06
925116	Nathaka	Nathaka		-15.85	35.75	H	STM	MW		S	30			0		719	Africa/Blantyre	2011-03-10
925117	Natanda	Natanda		-16.15	35.1	H	STM	MW		S	05			0		848	Africa/Blantyre	2011-03-10
925118	Natache	Natache		-15.53333	35.8	T	HLL	MW		S	30			0		727	Africa/Blantyre	2011-03-10
925119	Nasuwi Hill	Nasuwi Hill		-14.65	35.68333	T	MT	MW		S	28			0		912	Africa/Blantyre	2011-03-10
925120	Nasungwi	Nasungwi	Nasungwe,Nasungwi	-13.68333	34.08333	P	PPL	MW		C	07			0		1121	Africa/Blantyre	2012-01-18
925121	Nasunga	Nasunga		-15.8	35.55	T	HLL	MW		S	30			0		711	Africa/Blantyre	2011-03-10
925122	Nasunda River	Nasunda River		-15.93488	34.8625	H	STM	MW		00				0		265	Africa/Blantyre	1993-12-23
925123	Nasonia	Nasonia		-16	35.18333	S	EST	MW		S	05			0		874	Africa/Blantyre	2011-03-10
925124	Nasololo	Nasololo	Nasoldlo,Nasolo Hill,Nasololo	-15.73358	35.7491	T	MT	MW		S	30			0		900	Africa/Blantyre	2012-01-18
925125	Nasinga	Nasinga		-15.85501	35.75584	H	STM	MW		S	30			0		708	Africa/Blantyre	2011-03-10
925126	Nasenga River	Nasenga River		-14.53771	35.21894	H	STM	MW		S	12			0		496	Africa/Blantyre	2011-06-06
925127	Nasembe Hill	Nasembe Hill		-15.93324	34.94787	T	MT	MW		S	24			0		996	Africa/Blantyre	2011-03-10
925128	Napyola Hill	Napyola Hill		-13.48333	34.01667	T	HLL	MW		C	20			0		1073	Africa/Blantyre	2011-03-10
925129	Napwenje	Napwenje		-13.66667	33.46667	P	PPL	MW		C	07			0		1101	Africa/Blantyre	2011-03-10
925130	Napwanga	Napwanga		-14.04409	34.29906	P	PPL	MW		C	06			0		1175	Africa/Blantyre	2011-06-06
925131	Napwanda	Napwanda		-15.26667	35.41667	P	PPL	MW		S	23			0		719	Africa/Blantyre	2011-03-10
925132	Napsya	Napsya		-13.48333	33.75	H	STM	MW		C	07			0		1237	Africa/Blantyre	2011-03-10
925133	Napiyo	Napiyo		-15.9	35.13333	S	EST	MW		S	05			0		993	Africa/Blantyre	2011-03-10
925134	Naphuthu	Naphuthu		-14.94277	35.82109	P	PPL	MW		S	28			0		632	Africa/Blantyre	2011-06-06
925135	Naphungo	Naphungo		-15.80427	35.34899	P	PPL	MW		S	29			0		743	Africa/Blantyre	2011-03-10
925136	Naphome	Naphome		-14.8	35.71667	P	PPL	MW		S	28			0		665	Africa/Blantyre	2011-03-10
925137	Naphala	Naphala		-16.11667	34.75	H	STM	MW		S	02			0		121	Africa/Blantyre	2011-03-10
925138	Naphaba	Naphaba		-16.68333	35.25	P	PPL	MW		S	19			0		43	Africa/Blantyre	2011-03-10
925139	Naperi River	Naperi River	Napere River,Naperi River,Naperi Stream	-15.83283	34.92553	H	STM	MW		S	24			0		586	Africa/Blantyre	2012-01-18
925140	Naperi	Naperi		-14.71684	34.97654	P	PPL	MW		S	12			0		779	Africa/Blantyre	2011-06-06
925141	Napemba Stream	Napemba Stream		-12.45	34.18333	H	STM	MW		C	18			0		476	Africa/Blantyre	2011-03-10
925142	Napele Stream	Napele Stream		-14.83333	35.53333	H	STM	MW		S	28			0		736	Africa/Blantyre	2011-03-10
925143	Nanzengwe	Nanzengwe		-16.35	34.75	H	STM	MW		S	02			0		138	Africa/Blantyre	2011-03-10
925144	Nanzanga	Nanzanga	Nadzanga Hill,Nanzanga	-15.34967	34.6889	T	MT	MW		S	31			0		1019	Africa/Blantyre	2012-01-18
925145	Nanyulu	Nanyulu		-16.31667	35.23333	H	STM	MW		S	05			0		453	Africa/Blantyre	2011-03-10
925146	Nanyowe Hill	Nanyowe Hill	Nanyawe Hill,Nanyowe Hill	-14.91667	35.81667	T	MT	MW		S	28			0		632	Africa/Blantyre	2012-01-18
925147	Nanyangu	Nanyangu		-14.5941	34.77391	H	STM	MW		C	16			0		582	Africa/Blantyre	2011-06-06
925148	Nanyali	Nanyali		-15.91667	35.25	H	STM	MW		00				0		742	Africa/Blantyre	1993-12-23
925149	Nantwe	Nantwe		-14.68333	35.58333	P	PPL	MW		S	28			0		858	Africa/Blantyre	2011-03-10
925150	Nantomba	Nantomba		-13.63333	33.93333	H	STM	MW		C	07			0		1278	Africa/Blantyre	2011-03-10
925151	Nantipwili	Nantipwili		-15.88333	35.08333	H	STM	MW		S	24			0		1117	Africa/Blantyre	2011-03-10
925152	Nantipwili	Nantipwili		-15.91667	35.06667	S	EST	MW		S	05			0		1146	Africa/Blantyre	2011-03-10
925153	Nantibule	Nantibule		-16.36667	35.1	H	STM	MW		S	19			0		53	Africa/Blantyre	2011-03-10
925154	Nanthana	Nanthana		-16.6	35.06667	P	PPL	MW		S	19			0		77	Africa/Blantyre	2011-03-10
925155	Nanthamhwe	Nanthamhwe		-13.56667	33.46667	P	PPL	MW		C	07			0		1097	Africa/Blantyre	2011-03-10
925156	Nanthali	Nanthali		-15.81667	35.65	H	STM	MW		S	30			0		792	Africa/Blantyre	2011-03-10
925157	Nantali	Nantali		-15.60492	35.27882	T	HLL	MW		S	23			0		907	Africa/Blantyre	2011-03-10
925158	Nansonsi	Nansonsi		-15.9	35.1	S	EST	MW		S	05			0		1102	Africa/Blantyre	2011-03-10
925159	Nansepa Hill	Nansepa Hill		-14.33333	34.38333	T	HLL	MW		C	06			0		1483	Africa/Blantyre	2011-03-10
925160	Nansenga	Nansenga		-15.12108	34.63584	H	STM	MW		C	16			0		1387	Africa/Blantyre	2011-06-06
925161	Nansasala	Nansasala		-15.46667	35.48333	P	PPL	MW		S	23			0		703	Africa/Blantyre	2011-03-10
925162	Nansadi Station	Nansadi Station		-15.88333	35.2	S	RSTN	MW		S	05			0		817	Africa/Blantyre	2011-03-10
925163	Nansadi	Nansadi		-15.88512	35.19542	H	STM	MW		S	05			0		801	Africa/Blantyre	2011-03-10
925164	Nansadi	Nansadi		-15.91667	35.13333	S	EST	MW		S	05			0		984	Africa/Blantyre	2011-03-10
925165	Nannpepo	Nannpepo		-15.88333	35.76667	H	STM	MW		S	30			0		739	Africa/Blantyre	2011-03-10
925166	Nankwenya School	Nankwenya School		-15.95	35.08333	S	SCH	MW		S	05			0		1174	Africa/Blantyre	2011-03-10
925167	Nankwaule	Nankwaule		-13.33333	34.11667	H	STM	MW		C	18			0		672	Africa/Blantyre	2011-03-10
925168	Nankwali Mission School	Nankwali Mission School	Nankwali,Nankwali Mission School	-14.13333	34.85	S	SCH	MW		S	12			0		481	Africa/Blantyre	2012-01-18
925169	Nankundu River	Nankundu River		-14.20251	35.04294	H	STM	MW		S	12			0		476	Africa/Blantyre	2011-06-06
925170	Nankumba School	Nankumba School		-14.36667	34.81667	S	SCH	MW		S	12			0		517	Africa/Blantyre	2011-03-10
925171	Nankumba	Nankumba	Namkumba Village,Nankumba	-14.36446	34.82269	P	PPL	MW		S	12			0		520	Africa/Blantyre	2012-01-18
925172	Nankolakolo	Nankolakolo	Nakolakola River,Nankolakolo,Nkolakola River,Nyakolakola River,River Kola Kola	-14.27895	34.73934	H	STM	MW		00				0		475	Africa/Blantyre	2012-01-18
925173	Nankhwali	Nankhwali		-16.06667	34.53333	H	STM	MW		S	02			0		170	Africa/Blantyre	2011-03-10
925174	Nankhundu Mission	Nankhundu Mission		-15.37012	35.25643	S	MSSN	MW		S	23			0		1238	Africa/Blantyre	2011-03-10
925175	Nankhumbi	Nankhumbi		-14.16667	33.9	P	PPL	MW		C	11			0		1155	Africa/Blantyre	2011-03-10
925176	Nankhululukute	Nankhululukute		-14.53333	34.78333	P	PPL	MW		00				0		672	Africa/Blantyre	1993-12-23
925177	Nankhongole	Nankhongole		-16.26667	35.25	T	HLL	MW		S	05			0		624	Africa/Blantyre	2011-03-10
925178	Nankhombe	Nankhombe		-14.83333	34.63333	H	STM	MW		C	16			0		1155	Africa/Blantyre	2011-03-10
925179	Nankhanga Hill	Nankhanga Hill		-14.25	34.43333	T	HLL	MW		C	06			0		1313	Africa/Blantyre	2011-03-10
925180	Nankhama	Nankhama		-13.65	33.7	H	STM	MW		C	07			0		1305	Africa/Blantyre	2011-03-10
925181	Nankhaka	Nankhaka		-13.1337	33.46512	S	SCH	MW		C	09			0		1122	Africa/Blantyre	2011-06-06
925182	Nanjoti	Nanjoti		-15.93333	35.16667	T	HLL	MW		S	05			0		929	Africa/Blantyre	2011-03-10
925183	Nanjoko	Nanjoko		-15.95	35.03333	H	STM	MW		S	05			0		1042	Africa/Blantyre	2011-03-10
925184	Nanjoka	Nanjoka		-14.61667	35.35	H	STM	MW		S	12			0		490	Africa/Blantyre	2011-03-10
925185	Nanjiwa	Nanjiwa		-16.88333	35.26667	H	STM	MW		S	19			0		61	Africa/Blantyre	2011-03-10
925186	Nanjire River	Nanjire River	Nanjire River,Nanjiri	-13.93412	33.94814	H	STM	MW		C	11			0		953	Africa/Blantyre	2012-01-18
925187	Nanjero	Nanjero		-15.68333	35.1	T	HLL	MW		S	24			0		1017	Africa/Blantyre	2011-03-10
925188	Nanjedza	Nanjedza		-15.98333	35.03333	H	STM	MW		S	05			0		1090	Africa/Blantyre	2011-03-10
925189	Namgwagwa	Namgwagwa		-13.97299	33.78808	P	PPL	MW		C	11			0		1048	Africa/Blantyre	2013-11-24
925190	Nangwale	Nangwale		-15.48333	35.5	P	PPL	MW		S	23			0		672	Africa/Blantyre	2011-03-10
925191	Nangulukuti Hill	Nangulukuti Hill	Nangaluti,Nangulukute,Nangulukuti Hill,Nankuluti	-14.71216	34.9213	T	MT	MW		C	16			0		959	Africa/Blantyre	2012-01-18
925192	Nangowa	Nangowa		-16.36667	35.2	H	STM	MW		S	05			0		325	Africa/Blantyre	2011-03-10
925193	Nangongo Hill	Nangongo Hill		-14.6	35.85	T	MT	MW		S	28			0		647	Africa/Blantyre	2011-03-10
925194	Nangondo	Nangondo	Nangombe,Nangondo	-14.87529	35.30238	H	STM	MW		00				0		476	Africa/Blantyre	2012-01-18
925195	Nangombe	Nangombe		-15.86667	35.2	H	STM	MW		S	03			0		845	Africa/Blantyre	2011-03-10
925196	Nangoma	Nangoma		-15.68333	35.38333	S	EST	MW		S	29			0		744	Africa/Blantyre	2011-03-10
925197	Nangogoda Hill	Nangogoda Hill	Nangogoda Hill,Nangongoda Hill	-13.96667	34.31667	T	MT	MW		C	06			0		1167	Africa/Blantyre	2012-01-18
925198	Nangapoche Stream	Nangapoche Stream		-14.65	35.55	H	STM	MW		00				0		827	Africa/Blantyre	1993-12-23
925199	Nangapoce Stream	Nangapoce Stream		-14.86529	35.42394	H	STM	MW		S	28			0		531	Africa/Blantyre	2011-06-06
925200	Nanganga	Nanganga		-14.81667	35.56667	P	PPL	MW		S	28			0		729	Africa/Blantyre	2011-03-10
925201	Nangalole Hill	Nangalole Hill		-14.54956	35.76103	T	HLL	MW		S	12			0		738	Africa/Blantyre	2011-06-06
925202	Nangalamu Stream	Nangalamu Stream		-15.06667	35.51667	H	STM	MW		S	28			0		635	Africa/Blantyre	2011-03-10
925203	Nangafuwe	Nangafuwe		-15.73333	35.08333	H	STM	MW		S	24			0		1032	Africa/Blantyre	2011-03-10
925204	Nandumbo	Nandumbo		-14.83333	35.26667	P	PPL	MW		S	26			0		485	Africa/Blantyre	2011-03-10
925205	Nandole Dambo	Nandole Dambo		-13.63333	33.35	H	MRSH	MW		C	11			0		1070	Africa/Blantyre	2011-03-10
925206	Nandiya	Nandiya		-13.6	33.78333	H	STM	MW		C	07			0		1279	Africa/Blantyre	2011-03-10
925207	Nandiwo	Nandiwo		-15.67235	35.71976	H	STM	MW		S	30			0		660	Africa/Blantyre	2011-03-10
925208	Nandiwili Hill	Nandiwili Hill		-14.51667	35.55	T	HLL	MW		S	12			0		1068	Africa/Blantyre	2011-03-10
925209	Nandi	Nandi		-14.7	34.58333	H	STM	MW		C	16			0		1017	Africa/Blantyre	2011-03-10
925210	Nandembo Stream	Nandembo Stream		-14.61667	35.51667	H	STM	MW		S	12			0		891	Africa/Blantyre	2011-03-10
925211	Nandaya	Nandaya		-15.35663	34.52999	P	PPL	MW		S	31			0		1130	Africa/Blantyre	2011-03-10
925212	Nancholi	Nancholi		-16.15	34.71667	H	STM	MW		S	02			0		123	Africa/Blantyre	2011-03-10
925213	Nanchole	Nanchole		-14.78333	34.66667	H	STM	MW		C	16			0		1013	Africa/Blantyre	2011-03-10
925214	Nanchimba	Nanchimba		-15.96667	35.21667	H	STM	MW		S	05			0		790	Africa/Blantyre	2011-03-10
925215	Nancheu	Nancheu		-15.73333	35.71667	H	STM	MW		S	30			0		717	Africa/Blantyre	2011-03-10
925216	Namzezi Hill	Namzezi Hill	Mzezi Hill,Namzezi Hill	-14.25	34.25	T	MT	MW		C	06			0		1528	Africa/Blantyre	2012-01-18
925217	Namzeka Hill	Namzeka Hill	Namzeka Hill,Nanzeka Hill	-13.46667	33.98333	T	MT	MW		C	20			0		1394	Africa/Blantyre	2012-01-18
925218	Namyala	Namyala		-16.71667	35.28333	H	STM	MW		S	19			0		42	Africa/Blantyre	2011-03-10
925219	Namyadya River	Namyadya River		-14.43333	35.53333	H	STM	MW		S	12			0		873	Africa/Blantyre	2011-03-10
925220	Namwiri	Namwiri		-14.47177	34.75886	H	STM	MW		S	12			0		530	Africa/Blantyre	2011-06-06
925221	Namwini	Namwini		-14.83333	35.58333	P	PPL	MW		S	28			0		704	Africa/Blantyre	2011-03-10
925222	Namwili	Namwili		-13.61667	33.73333	S	SCH	MW		C	07			0		1324	Africa/Blantyre	2011-03-10
925223	Namwere	Namwere		-15.26667	35.45	P	PPL	MW		S	23			0		684	Africa/Blantyre	2011-03-10
925224	Namwera	Namwera		-14.35	35.5	S	EST	MW		S	12			0		945	Africa/Blantyre	2011-03-10
925225	Namwera	Namwera		-14.36323	35.50255	P	PPL	MW		S	12			0		904	Africa/Blantyre	2011-06-06
925226	Namwena	Namwena		-16.03333	34.51667	H	STM	MW		S	02			0		178	Africa/Blantyre	2011-03-10
925227	Namwali	Namwali		-15.37627	35.35726	T	HLL	MW		S	23			0		964	Africa/Blantyre	2011-03-10
925228	Namwala	Namwala		-14.63333	35.51667	P	PPL	MW		S	12			0		889	Africa/Blantyre	2011-03-10
925229	Namvula	Namvula		-16.33333	35.23333	T	HLL	MW		S	05			0		541	Africa/Blantyre	2011-03-10
925230	Namuku	Namuku		-14.88333	35.56667	P	PPL	MW		S	28			0		688	Africa/Blantyre	2011-03-10
925231	Namtembo	Namtembo		-15.91667	35.13333	H	STM	MW		S	05			0		984	Africa/Blantyre	2011-03-10
925232	Namsitsi	Namsitsi		-14.2	34.3	H	STM	MW		C	06			0		1421	Africa/Blantyre	2011-03-10
925233	Namseche	Namseche		-15.6	35.18333	T	HLL	MW		S	03			0		1025	Africa/Blantyre	2011-03-10
925234	Namsanje	Namsanje		-13.45	33.6	H	MRSH	MW		C	07			0		1136	Africa/Blantyre	2011-03-10
925235	Nampyunguja Stream	Nampyunguja Stream		-14.66667	35.55	H	STM	MW		00				0		847	Africa/Blantyre	1993-12-23
925236	Namputu	Namputu		-14.86667	35.28333	P	PPL	MW		S	26			0		480	Africa/Blantyre	2011-03-10
925237	Nampinda	Nampinda		-15.96667	35.05	H	STM	MW		S	05			0		1094	Africa/Blantyre	2011-03-10
925238	Namphiri	Namphiri	Nambira Hill,Namphiri	-14.56793	34.77435	T	MT	MW		S	12			0		766	Africa/Blantyre	2012-01-18
925239	Namphende Stream	Namphende Stream	Nampende River,Namphende Stream	-15.71274	35.68337	H	STM	MW		S	30			0		698	Africa/Blantyre	2012-01-18
925240	Namphela	Namphela		-15.54903	34.77376	T	HLL	MW		S	31			0		394	Africa/Blantyre	2011-03-10
925241	Nampeya	Nampeya		-14.88333	35.68333	P	PPL	MW		S	28			0		664	Africa/Blantyre	2011-03-10
925242	Nampende wa Kufa	Nampende wa Kufa		-15.71667	35.71667	H	STM	MW		S	30			0		694	Africa/Blantyre	2011-03-10
925243	Namoni	Namoni		-13.68333	34.08333	P	PPL	MW		C	07			0		1121	Africa/Blantyre	2011-03-10
925244	Namonde	Namonde		-15.43333	35.26667	P	PPL	MW		S	23			0		1008	Africa/Blantyre	2011-03-10
925245	Namoleche	Namoleche		-15.88333	35.18333	H	STM	MW		S	05			0		833	Africa/Blantyre	2011-03-10
925246	Namlera	Namlera		-13.95807	33.96337	P	PPL	MW		C	11			0		1043	Africa/Blantyre	2011-06-06
925247	Namlenga River	Namlenga River	Namlenga River,Namulenga River	-15.87929	35.37415	H	STM	MW		S	29			0		689	Africa/Blantyre	2012-01-18
925248	Namlenga Mission	Namlenga Mission		-15.86675	35.32755	S	MSSN	MW		S	29			0		728	Africa/Blantyre	2011-03-10
925249	Namkurumadzi	Namkurumadzi	Namkurumadzi,Wamkurumadzi,Wankulumadzi River,Wankurumadzi River	-15.80489	34.69997	H	STM	MW		00				0		222	Africa/Blantyre	2012-01-18
925250	Namkumba	Namkumba		-13.36667	33.6	P	PPL	MW		C	07			0		1083	Africa/Blantyre	2011-03-10
925251	Namkati	Namkati	Namkate Stream,Namkati,Nankate Stream	-15.94137	34.75986	H	STM	MW		S	02			0		85	Africa/Blantyre	2012-01-18
925252	Namizungu	Namizungu		-15.83333	35.08333	H	STM	MW		S	24			0		1092	Africa/Blantyre	2011-03-10
925253	Namizimu Hill	Namizimu Hill		-14.0408	35.22598	T	MT	MW		S	12			0		1125	Africa/Blantyre	2011-06-06
925254	Namizimu Forest Reserve	Namizimu Forest Reserve		-14.12351	35.30808	L	RESF	MW		S	12			0		1055	Africa/Blantyre	2011-06-06
925255	Namiyala Stream	Namiyala Stream		-14.73464	35.29134	H	STM	MW		S	28			0		481	Africa/Blantyre	2011-06-06
925256	Namiyaja Stream	Namiyaja Stream		-14.47846	35.57283	H	STM	MW		S	12			0		822	Africa/Blantyre	2011-06-06
925257	Namiwawa River	Namiwawa River		-15.47978	35.43243	H	STM	MW		S	23			0		709	Africa/Blantyre	2011-03-10
925258	Namiwawa Rapids	Namiwawa Rapids		-15.67287	34.75555	H	RPDS	MW		00				0		256	Africa/Blantyre	1993-12-23
925259	Namiwawa Mission	Namiwawa Mission		-15.4742	35.37804	S	MSSN	MW		S	23			0		778	Africa/Blantyre	2011-03-10
925260	Namiwawa	Namiwawa		-15.75	35	H	STM	MW		S	24			0		891	Africa/Blantyre	2011-03-10
925261	Namiwawa	Namiwawa		-14.83333	35.56667	H	STM	MW		S	28			0		728	Africa/Blantyre	2011-03-10
925263	Namitunthu	Namitunthu	Namitunthu,Namitutu Stream	-16.65	35.21667	H	STM	MW		S	19			0		47	Africa/Blantyre	2012-01-18
925264	Namitundu	Namitundu		-14.37387	35.48058	S	EST	MW		S	12			0		928	Africa/Blantyre	2011-06-06
925265	Namitunde	Namitunde		-14.75	35.6	H	STM	MW		S	28			0		758	Africa/Blantyre	2011-03-10
925266	Namitsitsi	Namitsitsi		-14.31667	34.4	H	STM	MW		C	06			0		1386	Africa/Blantyre	2011-03-10
925267	Namitsitsi	Namitsitsi		-14.18333	34.13333	H	STM	MW		C	06			0		1285	Africa/Blantyre	2011-03-10
925268	Namitope	Namitope		-14.36667	34.35	H	STM	MW		C	06			0		1500	Africa/Blantyre	2011-03-10
925269	Namitondo	Namitondo	Namitando,Namitondo	-15.60128	34.75235	H	STM	MW		00				0		271	Africa/Blantyre	2012-01-18
925270	Namitete River	Namitete River	Mtete,Namitete River,Namitite	-13.83885	33.24974	H	STM	MW		00				0		1062	Africa/Blantyre	2012-01-18
925271	Namitete Mission	Namitete Mission		-13.98333	33.35	S	MSSN	MW		C	11			0		1131	Africa/Blantyre	2011-03-10
925272	Namitete	Namitete	Namitete	-14.0034	33.3602	P	PPL	MW		00				0		1134	Africa/Blantyre	2012-01-18
925273	Namitembwe	Namitembwe		-14.72074	34.62979	H	STM	MW		C	16			0		977	Africa/Blantyre	2011-06-06
925274	Namitembo Sub-Court	Namitembo Sub-Court		-15.83333	35.26667	S	CTHSE	MW		S	03			0		814	Africa/Blantyre	2011-03-10
925275	Namitembo River	Namitembo River	Namitema,Namitembo River	-15.29176	35.16974	H	STM	MW		S	23			0		530	Africa/Blantyre	2012-01-18
925276	Namitembo Mission School	Namitembo Mission School		-15.34609	35.19862	S	SCH	MW		S	23			0		609	Africa/Blantyre	2011-03-10
925277	Namitembo Hill	Namitembo Hill		-15.8231	35.25998	T	MT	MW		S	03			0		997	Africa/Blantyre	2011-03-10
925278	Namitembo Extension	Namitembo Extension		-15.35	35.2	S	ESTX	MW		S	23			0		614	Africa/Blantyre	2011-03-10
925279	Namitembo Estate	Namitembo Estate		-15.3	35.15	S	EST	MW		S	23			0		523	Africa/Blantyre	2011-03-10
925280	Namitembo	Namitembo		-15.96011	35.30205	H	STM	MW		S	03			0		684	Africa/Blantyre	2011-03-10
925281	Namitani	Namitani	Namitani,Namitano	-15.28745	34.93788	H	STM	MW		S	26			0		501	Africa/Blantyre	2012-01-18
925282	Namitambo	Namitambo		-15.91667	35.11667	S	EST	MW		S	05			0		1049	Africa/Blantyre	2011-03-10
925283	Namitamba Stream	Namitamba Stream		-14.96667	35.56667	H	STM	MW		S	28			0		652	Africa/Blantyre	2011-03-10
925284	Namitamba Stream	Namitamba Stream		-14.8	35.61667	H	STM	MW		S	28			0		703	Africa/Blantyre	2011-03-10
925285	Namitalala	Namitalala	Matiti,Namitalala	-16.26667	34.86667	H	STM	MW		S	02			0		73	Africa/Blantyre	2012-01-18
925286	Namiso Estate	Namiso Estate		-15.56667	35.05	S	EST	MW		S	24			0		645	Africa/Blantyre	2011-03-10
925287	Namisinje	Namisinje		-15.96667	35.13333	S	EST	MW		S	05			0		1089	Africa/Blantyre	2011-03-10
925288	Namiserera	Namiserera		-15.99307	34.81136	P	PPL	MW		S	02			0		89	Africa/Blantyre	2011-03-10
925289	Namisempha	Namisempha		-15.81001	34.5751	T	HLL	MW		00				0		739	Africa/Blantyre	1993-12-23
925290	Namisece	Namisece		-16.13333	34.65	H	STM	MW		S	02			0		131	Africa/Blantyre	2011-03-10
925291	Namisanjo	Namisanjo		-13.9	33.03333	H	STM	MW		C	13			0		1089	Africa/Blantyre	2011-03-10
925292	Namisangu Stream	Namisangu Stream		-14.85488	35.42233	H	STM	MW		S	28			0		533	Africa/Blantyre	2011-06-06
925293	Namisako	Namisako		-15.43333	35.36667	T	HLL	MW		S	23			0		809	Africa/Blantyre	2011-03-10
925294	Namireno	Namireno		-16.119	35.09784	P	PPL	MW		S	05			0		861	Africa/Blantyre	2011-03-10
925295	Namiphesi	Namiphesi		-15.87058	35.20049	T	HLL	MW		S	03			0		937	Africa/Blantyre	2011-03-10
925296	Naminyani Hill	Naminyani Hill		-14.18333	33.76667	T	MT	MW		C	11			0		1177	Africa/Blantyre	2011-03-10
925297	Naminyaja Stream	Naminyaja Stream		-14.75	35.65	H	STM	MW		S	28			0		768	Africa/Blantyre	2011-03-10
925298	Naminkweya	Naminkweya		-15.96667	35.1	S	EST	MW		S	05			0		1104	Africa/Blantyre	2011-03-10
925299	Naminkokwe	Naminkokwe	Namikokwe River,Naminkokwe	-14.24967	34.58771	H	STM	MW		C	06			0		498	Africa/Blantyre	2012-01-18
925300	Naminjiwa	Naminjiwa	Namegwa,Namengwa Stream,Naminjiwa	-15.71667	35.66667	H	STM	MW		S	30			0		777	Africa/Blantyre	2012-01-18
925301	Naminjali	Naminjali		-16.6	35.13333	H	STM	MW		S	19			0		49	Africa/Blantyre	2011-03-10
925302	Namingundi	Namingundi		-14.39465	35.21959	H	STM	MW		S	12			0		476	Africa/Blantyre	2011-06-06
925303	Namingazi	Namingazi		-15.35	35.41667	H	STM	MW		S	23			0		756	Africa/Blantyre	2011-03-10
925304	Naminga River	Naminga River		-15.06284	35.52743	H	STM	MW		S	28			0		627	Africa/Blantyre	2011-06-06
925305	Namingalala Stream	Namingalala Stream		-14.87952	35.28696	H	STM	MW		S	26			0		479	Africa/Blantyre	2011-06-06
925306	Naminga	Naminga		-15.73333	35.51667	T	HLL	MW		00				0		702	Africa/Blantyre	1993-12-23
925307	Namilongwa Hill	Namilongwa Hill		-15.43333	35.26667	T	MT	MW		S	23			0		1008	Africa/Blantyre	2011-03-10
925308	Namilolo River	Namilolo River		-13.93333	33.1	H	STM	MW		C	13			0		1084	Africa/Blantyre	2011-03-10
925309	Namilima	Namilima		-15.71725	35.8126	P	PPL	MW		S	30			0		674	Africa/Blantyre	2011-03-10
925310	Namilembia	Namilembia		-15.53333	35.8	T	HLL	MW		S	30			0		727	Africa/Blantyre	2011-03-10
925311	Namilango	Namilango	Namilango,Namirango	-15.72172	35.05057	T	HLL	MW		S	24			0		1053	Africa/Blantyre	2012-01-18
925312	Namikwela Hill	Namikwela Hill		-14.61667	35.68333	T	HLL	MW		S	28			0		904	Africa/Blantyre	2011-03-10
925313	Namikunde	Namikunde		-15.73333	35.66667	H	STM	MW		S	30			0		745	Africa/Blantyre	2011-03-10
925314	Namikombe Point	Namikombe Point	Namikombe Point,Senga Point	-13.71159	34.62908	T	PT	MW		C	22			0		520	Africa/Blantyre	2012-01-18
925315	Namikolongo	Namikolongo		-16.23333	34.65	H	STM	MW		S	02			0		155	Africa/Blantyre	2011-03-10
